observer,vial,num_offspring,0000,1111,1000,0100,0010,0001,1100,1110,1010,1001,0011,0111,0110,0101,1011,1101,vial_num,vial_letter
6,181D,38,6,5,0,0,0,4,0,0,0,0,0,0,0,1,0,0,181,D
7,182B,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,B
7,182B,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,B
6,182D,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,D
6,182D,15,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,182,D
6,184B,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,B
6,184C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,C
6,185D,20,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,185,D
7,186C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,C
7,186C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,C
6,186D,78,11,8,1,0,1,3,0,5,0,0,0,1,0,0,0,0,186,D
6,187C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,C
6,187D,24,4,5,0,0,0,3,0,0,0,0,1,0,0,0,0,0,187,D
6,188B,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,B
7,188C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,C
6,188D,30,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,188,D
6,188D,16,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,188,D
7,189B,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,B
6,189D,28,3,3,0,0,0,2,2,1,0,0,1,0,0,0,0,0,189,D
6,191B,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,B
6,191D,56,6,5,0,0,0,6,1,1,0,0,3,0,0,0,0,2,191,D
3,192B,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,B
7,192B,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,B
7,192B,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,B
7,192C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,C
6,192D,60,11,6,0,0,0,7,3,1,0,0,0,0,0,0,0,0,192,D
7,193B,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,B
7,193B,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,B
6,193D,12,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193,D
6,197D,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,D
6,198C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,C
6,198D,35,0,1,0,0,1,0,1,2,0,2,0,0,0,0,0,0,198,D
6,199B,18,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,199,B
6,19D,14,5,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,19,D
7,200C,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,C
6,201D,22,0,1,0,0,0,2,1,2,0,0,2,0,0,0,0,1,201,D
7,202C,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,C
6,203C,49,11,5,0,1,0,0,2,5,0,0,0,0,1,0,0,0,203,C
7,203D,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,D
7,204C,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,C
6,204D,36,5,13,0,0,0,1,1,1,0,0,0,0,0,0,0,0,204,D
7,205C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,C
3,207C,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,C
7,207C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,C
7,207C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,C
7,208C,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,C
7,208C,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,C
7,210C,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,C
7,210C,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,C
7,211C,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,C
9,21C,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,C
6,25C,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,C
6,26C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,C
6,26D,15,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,D
19,28c ,21,2,0,3,0,0,0,4,0,0,0,0,3,0,0,0,1,28,C
6,34D,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,D
6,38B,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,B
6,39D,22,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,39,D
6,42C,60,6,2,0,0,2,0,4,1,0,0,2,0,0,0,0,1,42,C
9,43C,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,C
7,43D,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,D
6,45C,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,C
6,48B,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,B
6,53B,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,B
9,56C,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,C
7,56D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,D
7,57D,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,D
7,58D,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,D
6,59B,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,B
6,59B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,B
6,59C,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,C
