vial_num,observer,vial,num_offspring,X0000,X1111,X1000,X0100,X0010,X0001,X1100,X1110,X1010,X1001,X0011,X0111,X0110,X0101,X1011,X1101,observer_num,vial_letter,MaternalVial,Treatment,PaternalStock,min_age,max_age,num_moms,age_diff,avg_age,adj_age,num_males
141,13,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,A,20,1x,42,3,4,6,1,3.5,3.5,0
141,6,141C,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,C,20,1x,42,3,4,6,1,3.5,7.5,2
141,17,141C,65,4,8,2,0,1,2,2,0,0,2,5,2,0,0,0,0,17,C,20,1x,42,3,4,6,1,3.5,7.5,28
141,13,141B,60,5,9,0,0,1,0,3,1,0,0,5,3,0,0,0,0,13,B,20,1x,42,3,4,6,1,3.5,5.5,27
141,13,141D,47,3,4,3,0,1,1,3,1,0,0,3,1,0,0,0,0,13,D,20,1x,42,3,4,6,1,3.5,9.5,20
142,13,142,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,A,2,2x,42,4,5,6,1,4.5,4.5,3
142,13,142C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,C,2,2x,42,4,5,6,1,4.5,8.5,1
142,2,142B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,B,2,2x,42,4,5,6,1,4.5,6.5,0
142,17,142D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,D,2,2x,42,4,5,6,1,4.5,10.5,0
142,13,142B,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,B,2,2x,42,4,5,6,1,4.5,6.5,1
142,17,142A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,A,2,2x,42,4,5,6,1,4.5,4.5,0
142,13,142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,A,2,2x,42,4,5,6,1,4.5,4.5,1
142,13,142C,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,C,2,2x,42,4,5,6,1,4.5,8.5,1
147,17,147B,40,10,5,0,0,2,4,2,0,0,0,2,0,1,0,0,0,17,B,44,1x,217,3,3,9,0,3,5,26
147,13,147C,9,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13,C,44,1x,217,3,3,9,0,3,7,6
147,13,147,18,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13,A,44,1x,217,3,3,9,0,3,3,9
147,17,147,51,5,6,0,0,0,3,2,1,0,0,2,0,0,0,0,0,17,A,44,1x,217,3,3,9,0,3,3,19
147,17,147B,30,2,5,0,0,0,3,1,1,0,0,0,0,0,0,0,0,17,B,44,1x,217,3,3,9,0,3,5,12
147,13,147B,59,13,6,1,0,0,2,0,3,0,0,1,2,0,0,0,0,13,B,44,1x,217,3,3,9,0,3,5,28
147,13,147,18,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,A,44,1x,217,3,3,9,0,3,3,6
147,13,147,39,5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,A,44,1x,217,3,3,9,0,3,3,11
147,17,147C,21,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,C,44,1x,217,3,3,9,0,3,7,8
147,17,147D,19,2,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,17,D,44,1x,217,3,3,9,0,3,9,10
147,17,147D,63,9,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,17,D,44,1x,217,3,3,9,0,3,9,17
147,17,147D,31,2,3,0,0,0,3,2,2,0,0,2,0,0,0,0,0,17,D,44,1x,217,3,3,9,0,3,9,14
147,3,147D,31,4,1,2,0,0,3,2,0,0,0,1,0,0,0,0,0,3,D,44,1x,217,3,3,9,0,3,9,13
147,6,147B,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,B,44,1x,217,3,3,9,0,3,5,0
147,13,147C,25,2,4,2,0,0,1,2,0,0,0,3,0,0,0,0,0,13,C,44,1x,217,3,3,9,0,3,7,14
147,17,147,21,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,A,44,1x,217,3,3,9,0,3,3,5
147,17,147,21,0,3,0,0,0,6,1,1,0,0,0,0,0,0,0,0,17,A,44,1x,217,3,3,9,0,3,3,11
147,6,147C,8,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,C,44,1x,217,3,3,9,0,3,7,5
147,13,147C,229,38,17,2,0,1,11,6,6,0,0,9,2,1,0,0,3,13,C,44,1x,217,3,3,9,0,3,7,96
147,2,147B,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,B,44,1x,217,3,3,9,0,3,5,0
147,6,147C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,C,44,1x,217,3,3,9,0,3,7,1
147,13,147,71,13,7,1,0,0,4,0,1,0,0,2,0,0,0,0,0,13,A,44,1x,217,3,3,9,0,3,3,28
147,6,147D,60,7,5,0,0,0,4,4,3,0,0,1,4,0,0,0,1,6,D,44,1x,217,3,3,9,0,3,9,29
147,17,147,20,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,17,A,44,1x,217,3,3,9,0,3,3,7
148,17,148D,19,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17,D,30,1x,217,2,3,8,1,2.5,8.5,9
148,17,148B,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,B,30,1x,217,2,3,8,1,2.5,4.5,1
148,17,148D,33,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,D,30,1x,217,2,3,8,1,2.5,8.5,6
148,17,148D,69,8,9,1,0,2,3,2,3,0,0,3,0,0,0,0,0,17,D,30,1x,217,2,3,8,1,2.5,8.5,31
148,17,148D,33,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,D,30,1x,217,2,3,8,1,2.5,8.5,9
148,17,148,66,9,15,0,0,0,4,1,1,0,0,1,0,0,0,0,0,17,A,30,1x,217,2,3,8,1,2.5,2.5,31
148,3,148D,16,5,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,3,D,30,1x,217,2,3,8,1,2.5,8.5,9
148,17,148B,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,B,30,1x,217,2,3,8,1,2.5,4.5,0
148,17,148D,61,9,6,0,0,0,7,1,4,0,0,0,0,0,0,0,0,17,D,30,1x,217,2,3,8,1,2.5,8.5,27
148,17,148B,11,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,17,B,30,1x,217,2,3,8,1,2.5,4.5,6
148,13,148C,7,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13,C,30,1x,217,2,3,8,1,2.5,6.5,4
148,13,148B,38,3,6,0,0,0,3,2,3,0,0,1,0,0,0,0,0,13,B,30,1x,217,2,3,8,1,2.5,4.5,18
148,13,148B,72,17,10,0,0,0,4,2,0,0,0,0,0,0,0,0,0,13,B,30,1x,217,2,3,8,1,2.5,4.5,33
148,13,148B,40,4,8,0,0,0,3,2,0,0,0,1,4,0,0,0,0,13,B,30,1x,217,2,3,8,1,2.5,4.5,22
148,17,148B,71,12,18,0,0,0,1,2,1,0,0,4,0,0,0,0,0,17,B,30,1x,217,2,3,8,1,2.5,4.5,38
148,17,148C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,C,30,1x,217,2,3,8,1,2.5,6.5,0
148,13,148C,215,37,16,3,0,0,15,2,11,0,0,5,2,0,0,0,0,13,C,30,1x,217,2,3,8,1,2.5,6.5,91
148,17,148,31,4,3,0,0,0,3,2,3,0,0,0,0,0,0,0,0,17,A,30,1x,217,2,3,8,1,2.5,2.5,15
149,13,149C,225,36,21,3,0,0,13,2,9,0,0,7,5,1,0,0,1,13,C,4,1x,217,2,3,7,1,2.5,6.5,98
149,17,149D,29,3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17,D,4,1x,217,2,3,7,1,2.5,8.5,9
149,17,149,24,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,A,4,1x,217,2,3,7,1,2.5,2.5,9
149,17,149C,12,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,C,4,1x,217,2,3,7,1,2.5,6.5,7
149,13,149B,42,10,6,1,0,0,4,1,1,0,0,2,1,0,0,0,0,13,B,4,1x,217,2,3,7,1,2.5,4.5,26
149,13,149B,46,9,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,13,B,4,1x,217,2,3,7,1,2.5,4.5,17
149,17,149D,31,3,2,0,0,2,3,2,0,0,0,1,1,0,0,0,0,17,D,4,1x,217,2,3,7,1,2.5,8.5,14
149,13,149C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,C,4,1x,217,2,3,7,1,2.5,6.5,0
149,17,149D,40,8,2,1,0,0,7,3,2,0,0,0,0,0,0,0,0,17,D,4,1x,217,2,3,7,1,2.5,8.5,23
149,17,149B,43,8,4,0,0,0,3,1,2,0,1,1,0,0,0,0,0,17,B,4,1x,217,2,3,7,1,2.5,4.5,20
149,17,149D,18,4,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,17,D,4,1x,217,2,3,7,1,2.5,8.5,12
149,17,149,38,4,9,0,0,0,3,1,1,0,0,0,0,0,0,0,0,17,A,4,1x,217,2,3,7,1,2.5,2.5,18
149,3,149B,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,B,4,1x,217,2,3,7,1,2.5,4.5,0
149,13,149,34,6,4,1,0,1,0,1,0,0,0,1,0,1,0,0,0,13,A,4,1x,217,2,3,7,1,2.5,2.5,15
149,6,149C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,C,4,1x,217,2,3,7,1,2.5,6.5,0
149,3,149D,18,3,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,3,D,4,1x,217,2,3,7,1,2.5,8.5,9
149,17,149B,15,7,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,17,B,4,1x,217,2,3,7,1,2.5,4.5,11
15,17,15C,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,C,29,0.5x,217,5,5,8,0,5,9,2
15,13,15D,32,4,6,1,0,0,1,1,1,0,0,1,0,0,0,0,0,13,D,29,0.5x,217,5,5,8,0,5,11,15
15,2,15,60,15,9,0,0,0,5,0,1,0,0,3,1,0,0,0,0,2,A,29,0.5x,217,5,5,8,0,5,5,34
15,17,15,14,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,A,29,0.5x,217,5,5,8,0,5,5,4
15,17,15,16,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17,A,29,0.5x,217,5,5,8,0,5,5,4
15,2,15D,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,29,0.5x,217,5,5,8,0,5,11,0
15,13,15D,132,27,17,1,0,0,6,3,7,0,0,7,0,1,0,0,1,13,D,29,0.5x,217,5,5,8,0,5,11,70
15,17,15C,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,C,29,0.5x,217,5,5,8,0,5,9,3
15,13,15B,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,B,29,0.5x,217,5,5,8,0,5,7,2
15,17,15D,25,1,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,17,D,29,0.5x,217,5,5,8,0,5,11,7
15,17,15D,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,D,29,0.5x,217,5,5,8,0,5,11,0
15,6,15c,43,8,4,0,0,0,4,0,1,1,0,2,2,0,0,0,0,6,C,29,0.5x,217,5,5,8,0,5,9,22
15,17,15C,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,C,29,0.5x,217,5,5,8,0,5,9,0
15,17,15D,92,21,19,0,0,0,1,5,4,0,0,3,1,0,0,0,0,17,D,29,0.5x,217,5,5,8,0,5,11,54
15,17,15B,76,10,10,0,0,1,2,1,1,0,0,5,2,0,0,0,0,17,B,29,0.5x,217,5,5,8,0,5,7,32
15,13,15B,40,4,5,1,0,0,4,4,4,0,0,1,1,0,0,0,0,13,B,29,0.5x,217,5,5,8,0,5,7,24
150,17,150C,17,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17,C,12,0.5x,217,2,2,6,0,2,6,6
150,17,150C,106,7,15,0,0,1,4,8,3,0,0,4,0,0,0,0,1,17,C,12,0.5x,217,2,2,6,0,2,6,43
150,13,150C,41,5,5,0,0,0,2,2,5,0,0,0,1,0,0,0,0,13,C,12,0.5x,217,2,2,6,0,2,6,20
150,17,150B,32,2,5,0,0,0,3,1,1,0,0,0,0,0,0,0,0,17,B,12,0.5x,217,2,2,6,0,2,4,12
150,17,150D,54,6,7,0,0,0,4,4,1,0,0,1,3,0,0,0,0,17,D,12,0.5x,217,2,2,6,0,2,8,26
150,9,150B,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,B,12,0.5x,217,2,2,6,0,2,4,0
150,13,150,37,7,1,0,0,0,3,1,2,0,0,0,0,0,0,0,1,13,A,12,0.5x,217,2,2,6,0,2,2,15
150,17,150B,51,3,5,0,0,0,4,3,3,0,0,0,0,1,0,0,0,17,B,12,0.5x,217,2,2,6,0,2,4,19
150,17,150,35,6,1,1,0,0,1,1,4,0,0,0,1,0,0,0,0,17,A,12,0.5x,217,2,2,6,0,2,2,15
150,17,150D,27,5,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,17,D,12,0.5x,217,2,2,6,0,2,8,11
150,17,150D,72,9,2,0,0,0,9,2,2,0,0,1,0,0,0,0,0,17,D,12,0.5x,217,2,2,6,0,2,8,25
150,17,150,38,3,7,0,0,0,2,1,1,0,0,1,0,0,0,0,0,17,A,12,0.5x,217,2,2,6,0,2,2,15
150,6,150D,23,2,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,6,D,12,0.5x,217,2,2,6,0,2,8,8
150,3,150D,25,5,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,3,D,12,0.5x,217,2,2,6,0,2,8,11
151,17,151,31,4,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,17,A,7,0.5x,42,2,3,8,1,2.5,2.5,12
151,17,151C,106,22,21,0,0,0,6,4,3,0,0,5,0,0,0,0,0,17,C,7,0.5x,42,2,3,8,1,2.5,6.5,61
151,17,151,103,12,10,3,0,0,7,7,3,0,0,2,0,0,0,0,0,17,A,7,0.5x,42,2,3,8,1,2.5,2.5,44
151,17,151C,14,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,17,C,7,0.5x,42,2,3,8,1,2.5,6.5,6
151,17,151C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,C,7,0.5x,42,2,3,8,1,2.5,6.5,0
151,6,151B,85,7,8,0,0,0,5,5,4,0,0,4,2,0,0,0,0,6,B,7,0.5x,42,2,3,8,1,2.5,4.5,35
151,15,151B,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,B,7,0.5x,42,2,3,8,1,2.5,4.5,0
151,17,151D,10,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,17,D,7,0.5x,42,2,3,8,1,2.5,8.5,8
151,17,151C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,C,7,0.5x,42,2,3,8,1,2.5,6.5,0
151,13,151B,17,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,13,B,7,0.5x,42,2,3,8,1,2.5,4.5,6
151,6,151D,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,D,7,0.5x,42,2,3,8,1,2.5,8.5,2
151,3,151D,14,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,D,7,0.5x,42,2,3,8,1,2.5,8.5,6
151,17,151D,53,7,5,0,0,0,2,0,1,0,0,3,0,0,0,0,0,17,D,7,0.5x,42,2,3,8,1,2.5,8.5,18
151,17,151D,23,4,4,0,0,0,2,1,0,0,0,1,0,0,0,0,0,17,D,7,0.5x,42,2,3,8,1,2.5,8.5,12
152,17,152D,44,6,3,1,0,0,2,2,4,0,0,0,1,0,0,0,0,17,D,39,1x,42,2,2,7,0,2,8,19
152,17,152D,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,D,39,1x,42,2,2,7,0,2,8,3
152,17,152,24,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,17,A,39,1x,42,2,2,7,0,2,2,6
152,17,152D,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17,D,39,1x,42,2,2,7,0,2,8,3
152,17,152D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,D,39,1x,42,2,2,7,0,2,8,0
152,13,152C,58,8,10,0,0,0,3,1,5,0,0,4,1,0,0,0,0,13,C,39,1x,42,2,2,7,0,2,6,32
152,13,152B,28,4,2,2,0,0,3,3,0,0,1,0,1,0,0,0,0,13,B,39,1x,42,2,2,7,0,2,4,16
152,17,152B,9,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,B,39,1x,42,2,2,7,0,2,4,4
152,17,152,61,10,13,0,0,0,5,0,0,0,1,0,2,2,0,0,1,17,A,39,1x,42,2,2,7,0,2,2,34
152,3,152D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,39,1x,42,2,2,7,0,2,8,0
152,17,152,19,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,17,A,39,1x,42,2,2,7,0,2,2,6
152,3,152D,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,39,1x,42,2,2,7,0,2,8,2
152,13,152,19,1,4,0,0,0,1,1,1,0,0,2,1,0,0,0,0,13,A,39,1x,42,2,2,7,0,2,2,11
153,13,153C,133,17,15,4,0,1,8,4,5,0,1,7,1,0,0,0,0,13,C,38,0.5x,42,2,2,7,0,2,6,63
153,17,153,46,5,5,1,0,0,8,3,3,0,0,1,0,0,0,0,1,17,A,38,0.5x,42,2,2,7,0,2,2,27
153,17,153,31,2,3,0,0,0,5,1,2,0,0,1,0,0,0,0,0,17,A,38,0.5x,42,2,2,7,0,2,2,14
153,17,153,39,6,6,0,0,0,3,4,1,0,0,0,0,0,0,0,0,17,A,38,0.5x,42,2,2,7,0,2,2,20
153,17,153B,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,B,38,0.5x,42,2,2,7,0,2,4,2
153,17,153C,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,C,38,0.5x,42,2,2,7,0,2,6,1
153,17,153,14,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,17,A,38,0.5x,42,2,2,7,0,2,2,5
153,13,153B,30,4,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,13,B,38,0.5x,42,2,2,7,0,2,4,8
153,13,153D,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,D,38,0.5x,42,2,2,7,0,2,8,1
153,3,153D,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,38,0.5x,42,2,2,7,0,2,8,0
153,13,153D,42,6,4,2,0,0,2,2,0,0,0,1,2,0,0,0,0,13,D,38,0.5x,42,2,2,7,0,2,8,19
153,17,153,82,11,11,4,0,0,3,3,3,0,0,2,1,0,0,0,0,17,A,38,0.5x,42,2,2,7,0,2,2,38
153,17,153,18,5,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,17,A,38,0.5x,42,2,2,7,0,2,2,9
154,13,154C,45,4,3,2,0,0,2,1,1,0,0,1,0,0,0,0,0,13,C,23,0.5x,42,2,4,6,2,3,7,14
154,13,154B,55,10,5,4,0,0,3,0,1,0,0,4,1,0,0,0,1,13,B,23,0.5x,42,2,4,6,2,3,5,29
154,17,154C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,C,23,0.5x,42,2,4,6,2,3,7,0
154,17,154,21,2,4,0,0,0,2,2,0,0,0,2,0,0,0,0,0,17,A,23,0.5x,42,2,4,6,2,3,3,12
154,13,154,33,7,3,1,0,1,2,1,2,0,0,1,0,0,0,0,0,13,A,23,0.5x,42,2,4,6,2,3,3,18
154,13,154D,11,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,D,23,0.5x,42,2,4,6,2,3,9,4
154,17,154B,14,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,17,B,23,0.5x,42,2,4,6,2,3,5,6
154,17,154,42,4,4,0,0,1,3,4,2,0,0,2,0,0,0,0,0,17,A,23,0.5x,42,2,4,6,2,3,3,20
154,17,154,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,A,23,0.5x,42,2,4,6,2,3,3,2
154,17,154,60,6,5,1,0,0,1,3,0,0,0,1,2,0,0,0,0,17,A,23,0.5x,42,2,4,6,2,3,3,19
154,13,154D,13,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,D,23,0.5x,42,2,4,6,2,3,9,6
154,17,154,17,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17,A,23,0.5x,42,2,4,6,2,3,3,7
154,13,154,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,A,23,0.5x,42,2,4,6,2,3,3,2
154,3,154D,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,23,0.5x,42,2,4,6,2,3,9,0
155,13,155,40,6,6,1,0,0,2,4,1,0,0,1,0,0,0,0,0,13,A,11,0.5x,42,2,3,6,1,2.5,2.5,21
155,17,155B,18,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,B,11,0.5x,42,2,3,6,1,2.5,4.5,5
155,17,155,15,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17,A,11,0.5x,42,2,3,6,1,2.5,2.5,5
155,13,155D,18,5,2,0,0,0,1,0,1,0,0,2,1,0,0,0,0,13,D,11,0.5x,42,2,3,6,1,2.5,8.5,12
155,15,155B,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,B,11,0.5x,42,2,3,6,1,2.5,4.5,0
155,13,155,25,5,2,0,0,0,1,0,2,0,0,1,1,0,0,0,1,13,A,11,0.5x,42,2,3,6,1,2.5,2.5,13
155,17,155,55,9,7,2,0,0,3,2,1,0,0,0,0,0,0,0,0,17,A,11,0.5x,42,2,3,6,1,2.5,2.5,24
155,3,155D,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,11,0.5x,42,2,3,6,1,2.5,8.5,0
155,13,155B,61,10,9,0,0,1,0,1,2,0,0,3,2,0,0,0,0,13,B,11,0.5x,42,2,3,6,1,2.5,4.5,28
155,13,155D,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,D,11,0.5x,42,2,3,6,1,2.5,8.5,1
155,17,155,14,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,A,11,0.5x,42,2,3,6,1,2.5,2.5,5
155,13,155C,53,6,7,0,0,0,2,0,2,0,1,4,1,0,0,0,0,13,C,11,0.5x,42,2,3,6,1,2.5,6.5,23
156,17,156D,21,2,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,17,D,43,1x,42,2,3,7,1,2.5,8.5,10
156,17,156D,28,2,4,0,0,0,3,1,1,0,0,1,0,0,0,0,0,17,D,43,1x,42,2,3,7,1,2.5,8.5,12
156,15,156B,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,B,43,1x,42,2,3,7,1,2.5,4.5,0
156,13,156C,10,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13,C,43,1x,42,2,3,7,1,2.5,6.5,4
156,13,156,104,12,1,2,0,0,8,5,5,0,0,4,4,1,0,0,1,13,A,43,1x,42,2,3,7,1,2.5,2.5,43
156,13,156B,70,11,5,4,0,0,1,0,0,0,0,2,3,2,0,0,0,13,B,43,1x,42,2,3,7,1,2.5,4.5,28
156,17,156B,24,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17,B,43,1x,42,2,3,7,1,2.5,4.5,5
156,6,156D,25,4,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,6,D,43,1x,42,2,3,7,1,2.5,8.5,12
156,17,156D,35,3,3,0,0,0,1,2,2,0,0,1,0,0,0,0,0,17,D,43,1x,42,2,3,7,1,2.5,8.5,12
156,17,156C,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,C,43,1x,42,2,3,7,1,2.5,6.5,1
156,17,156,67,10,6,0,0,0,4,1,3,0,0,2,0,0,0,0,0,17,A,43,1x,42,2,3,7,1,2.5,2.5,26
156,17,156D,67,7,3,0,0,0,4,4,1,0,0,3,2,0,0,0,0,17,D,43,1x,42,2,3,7,1,2.5,8.5,24
156,17,156D,43,9,1,1,0,0,0,3,1,0,0,1,2,0,0,0,0,17,D,43,1x,42,2,3,7,1,2.5,8.5,18
157,13,157B,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,B,55,1x,42,2,2,6,0,2,4,0
157,17,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,A,55,1x,42,2,2,6,0,2,2,0
157,17,157D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,D,55,1x,42,2,2,6,0,2,8,0
157,17,157C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,C,55,1x,42,2,2,6,0,2,6,0
158,17,158C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,C,19,0.5x,42,2,3,6,1,2.5,6.5,0
158,13,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,A,19,0.5x,42,2,3,6,1,2.5,2.5,0
158,17,158B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,B,19,0.5x,42,2,3,6,1,2.5,4.5,0
158,17,158D,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,D,19,0.5x,42,2,3,6,1,2.5,8.5,1
159,13,159D,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,D,61,0.5x,42,2,2,8,0,2,8,3
159,13,159D,29,4,2,1,0,0,1,1,4,0,0,1,0,0,0,0,1,13,D,61,0.5x,42,2,2,8,0,2,8,15
159,13,159,35,3,7,1,0,0,2,0,1,0,1,0,0,0,0,0,1,13,A,61,0.5x,42,2,2,8,0,2,2,16
159,13,159D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,D,61,0.5x,42,2,2,8,0,2,8,0
159,13,159C,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,C,61,0.5x,42,2,2,8,0,2,6,4
159,15,159B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,B,61,0.5x,42,2,2,8,0,2,4,0
159,13,159B,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13,B,61,0.5x,42,2,2,8,0,2,4,2
159,17,159B,17,4,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,17,B,61,0.5x,42,2,2,8,0,2,4,11
159,13,159,16,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,13,A,61,0.5x,42,2,2,8,0,2,2,5
159,13,159,20,3,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,13,A,61,0.5x,42,2,2,8,0,2,2,9
159,13,159B,31,6,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,13,B,61,0.5x,42,2,2,8,0,2,4,12
159,17,159C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,C,61,0.5x,42,2,2,8,0,2,6,0
160,13,160B,24,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,B,31,1x,42,2,3,6,1,2.5,4.5,6
